"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"13636086","JH474891","2024-10-19T22:07:00.000","068XX S THROOP ST","031A","ROBBERY","ARMED - HANDGUN","SIDEWALK","false","false","0724","007","17","67","03","1168835","1859513","2024","2024-10-27T15:41:30.000","41.770022308","-87.656677258","
,  
(41.770022308, -87.656677258)"
"13641664","JH481464","2024-10-19T22:05:00.000","007XX W COUCH PL","0890","THEFT","FROM BUILDING","RESTAURANT","false","false","1224","012","27","28","06","1171175","1901470","2024","2024-10-27T15:41:30.000","41.885105422","-87.646870922","
,  
(41.885105422, -87.646870922)"
"13636552","JH475307","2024-10-19T22:00:00.000","059XX S MARSHFIELD AVE","0460","BATTERY","SIMPLE","RESIDENCE - YARD (FRONT / BACK)","false","false","0714","007","15","67","08B","1166357","1865363","2024","2024-10-27T15:41:30.000","41.786128596","-87.665594061","
,  
(41.786128596, -87.665594061)"
"13638026","JH477247","2024-10-19T22:00:00.000","019XX N DRAKE AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","1422","014","26","22","05","1152509","1912652","2024","2024-10-27T15:41:30.000","41.916179183","-87.715119877","
,  
(41.916179183, -87.715119877)"
"13636368","JH475290","2024-10-19T22:00:00.000","028XX E 90TH ST","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","0423","004","10","46","07","1196762","1845842","2024","2024-10-27T15:41:30.000","41.731859552","-87.554763773","
,  
(41.731859552, -87.554763773)"
"13638238","JH476464","2024-10-19T22:00:00.000","029XX S THROOP ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0913","009","11","60","14","1169968","1885299","2024","2024-10-27T15:41:30.000","41.840757324","-87.651774623","
,  
(41.840757324, -87.651774623)"
"13636861","JH475958","2024-10-19T22:00:00.000","060XX N ROCKWELL ST","0560","ASSAULT","SIMPLE","APARTMENT","false","true","2413","024","40","2","08A","1157903","1940030","2024","2024-10-27T15:41:30.000","41.991197649","-87.694552805","
,  
(41.991197649, -87.694552805)"
"13636573","JH475541","2024-10-19T22:00:00.000","011XX E 50TH ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0222","002","4","39","06","1184684","1872086","2024","2024-10-27T15:41:30.000","41.804166826","-87.598187984","
,  
(41.804166826, -87.598187984)"
"13636128","JH474892","2024-10-19T22:00:00.000","011XX S MICHIGAN AVE","0560","ASSAULT","SIMPLE","STREET","false","false","0123","001","4","32","08A","1177428","1895263","2024","2024-10-27T15:41:30.000","41.867933507","-87.624097455","
,  
(41.867933507, -87.624097455)"
"13636757","JH475834","2024-10-19T22:00:00.000","058XX N PULASKI RD","0710","THEFT","THEFT FROM MOTOR VEHICLE","APARTMENT","false","false","1711","017","39","13","06","1148682","1938093","2024","2024-10-27T15:41:30.000","41.986066128","-87.728520584","
,  
(41.986066128, -87.728520584)"
"13636220","JH474908","2024-10-19T22:00:00.000","018XX W MADISON ST","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","1223","012","27","28","03","1163825","1900046","2024","2024-10-27T15:41:30.000","41.881356016","-87.673901445","
,  
(41.881356016, -87.673901445)"
"13636122","JH474929","2024-10-19T22:00:00.000","108XX S EWING AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE","false","false","0432","004","10","52","14","1202192","1833790","2024","2024-10-27T15:41:30.000","41.698651418","-87.535281225","
,  
(41.698651418, -87.535281225)"
"13640073","JH479601","2024-10-19T22:00:00.000","076XX N BOSWORTH AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","2422","024","49","1","06","1164635","1950508","2024","2024-10-27T15:41:30.000","42.019809042","-87.669491958","
,  
(42.019809042, -87.669491958)"
"13636745","JH475562","2024-10-19T22:00:00.000","049XX S PAULINA ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0931","009","20","61","07","1165847","1871844","2024","2024-10-27T15:41:30.000","41.803924097","-87.667279867","
,  
(41.803924097, -87.667279867)"
"13637384","JH475727","2024-10-19T22:00:00.000","112XX S STEWART AVE","0460","BATTERY","SIMPLE","RESIDENCE","false","true","2233","022","21","49","08B","1175632","1830228","2024","2024-10-27T15:41:30.000","41.689510958","-87.632636276","
,  
(41.689510958, -87.632636276)"
"13639083","JH478479","2024-10-19T22:00:00.000","003XX W SCOTT ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","1821","018","27","8","14","1173588","1908685","2024","2024-10-27T15:41:30.000","41.904850478","-87.637795276","
,  
(41.904850478, -87.637795276)"
"13637496","JH476613","2024-10-19T22:00:00.000","055XX S BLACKSTONE AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0235","002","5","41","06","1186860","1868525","2024","2024-10-27T15:41:30.000","41.794343831","-87.590320454","
,  
(41.794343831, -87.590320454)"
"13637949","JH476903","2024-10-19T22:00:00.000","041XX S MONTGOMERY AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","APARTMENT","false","false","0921","009","12","58","06","1159146","1877298","2024","2024-10-27T15:41:30.000","41.819030429","-87.691706641","
,  
(41.819030429, -87.691706641)"
"13636344","JH475223","2024-10-19T22:00:00.000","014XX W MONROE ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1224","012","27","28","14","1166915","1899663","2024","2024-10-27T15:41:30.000","41.880239322","-87.662566142","
,  
(41.880239322, -87.662566142)"
"13636671","JH475600","2024-10-19T22:00:00.000","040XX W IRVING PARK RD","1752","OFFENSE INVOLVING CHILDREN","AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER","APARTMENT","false","true","1722","017","39","16","17","1148832","1926278","2024","2024-10-27T15:41:30.000","41.953642041","-87.728275781","
,  
(41.953642041, -87.728275781)"
"13636129","JH474902","2024-10-19T21:50:00.000","054XX N CLARK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","2012","020","40","77","06","1165048","1936387","2024","2024-10-27T15:41:30.000","41.981051896","-87.668375719","
,  
(41.981051896, -87.668375719)"
"13636811","JH474884","2024-10-19T21:48:00.000","015XX W WABANSIA AVE","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","SIDEWALK","false","false","1433","014","32","24","04B","1165574","1911394","2024","2024-10-27T15:41:30.000","41.912458688","-87.667155665","
,  
(41.912458688, -87.667155665)"
"13636257","JH474869","2024-10-19T21:47:00.000","097XX S CLAREMONT AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","OTHER (SPECIFY)","false","true","2213","022","19","72","26","1162428","1839919","2024","2024-10-27T15:41:30.000","41.716389299","-87.680707408","
,  
(41.716389299, -87.680707408)"
"13636465","JH475200","2024-10-19T21:45:00.000","018XX W TOUHY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2424","024","49","1","07","1162744","1947867","2024","2024-10-27T15:41:30.000","42.012602121","-87.676525225","
,  
(42.012602121, -87.676525225)"
"13636676","JH475566","2024-10-19T21:45:00.000","036XX W LAWRENCE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1723","017","33","14","06","1151321","1931652","2024","2024-10-27T15:41:30.000","41.968340082","-87.718984265","
,  
(41.968340082, -87.718984265)"
"13636195","JH474893","2024-10-19T21:44:00.000","045XX S ST LOUIS AVE","0454","BATTERY","AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY","RESIDENCE","false","false","0821","008","12","58","08B","1153839","1874329","2024","2024-10-27T15:41:30.000","41.810990189","-87.711253721","
,  
(41.810990189, -87.711253721)"
"13638258","JH476383","2024-10-19T21:34:00.000","006XX N LA SALLE DR","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","DEPARTMENT STORE","false","false","1832","018","42","8","11","1175023","1904549","2024","2024-10-27T15:41:30.000","41.893469034","-87.632648229","
,  
(41.893469034, -87.632648229)"
"13636081","JH474877","2024-10-19T21:34:00.000","038XX W THOMAS ST","2027","NARCOTICS","POSSESS - CRACK","SIDEWALK","true","false","1112","011","27","23","18","1150740","1907066","2024","2024-10-27T15:41:30.000","41.900885473","-87.721765462","
,  
(41.900885473, -87.721765462)"
"13636581","JH475525","2024-10-19T21:30:00.000","027XX S RIDGEWAY AVE","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","STREET","false","false","1031","010","22","30","15","1151814","1885547","2024","2024-10-27T15:41:30.000","41.84181386","-87.718386809","
,  
(41.84181386, -87.718386809)"
"13636247","JH474951","2024-10-19T21:30:00.000","026XX S RIDGEWAY AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false","1031","010","22","30","04B","1151797","1886195","2024","2024-10-27T15:41:30.000","41.843592387","-87.718432169","
,  
(41.843592387, -87.718432169)"
"13638249","JH476353","2024-10-19T21:30:00.000","018XX S MAY ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","1235","012","25","31","14","1169090","1891227","2024","2024-10-27T15:41:30.000","41.857043351","-87.654824664","
,  
(41.857043351, -87.654824664)"
"13636194","JH474954","2024-10-19T21:30:00.000","001XX W 47TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0224","002","3","38","03","1176428","1873849","2024","2024-10-27T15:41:30.000","41.809194446","-87.628413785","
,  
(41.809194446, -87.628413785)"
"13636362","JH475264","2024-10-19T21:30:00.000","0000X S HAMLIN BLVD","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE","false","false","1122","011","28","26","14","1151073","1899624","2024","2024-10-27T15:41:30.000","41.880457334","-87.720737475","
,  
(41.880457334, -87.720737475)"
"13636536","JH475537","2024-10-19T21:30:00.000","004XX N DEARBORN ST","0820","THEFT","$500 AND UNDER","RESTAURANT","false","false","1831","018","42","8","06","1175858","1903414","2024","2024-10-27T15:41:30.000","41.890335781","-87.62961579","
,  
(41.890335781, -87.62961579)"
"13636863","JH474867","2024-10-19T21:26:00.000","067XX S JEFFERY BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","GAS STATION","false","true","0331","003","5","43","08B","1190703","1860780","2024","2024-10-27T15:41:30.000","41.772998982","-87.576478539","
,  
(41.772998982, -87.576478539)"
"28441","JH474826","2024-10-19T21:10:00.000","038XX S ELLIS AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0212","002","4","36","01A","1182543","1879723","2024","2024-10-27T15:41:30.000","41.825173313","-87.60580293","
,  
(41.825173313, -87.60580293)"
"13636057","JH474856","2024-10-19T21:05:00.000","062XX S EBERHART AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0313","003","20","42","08B","1180650","1863838","2024","2024-10-27T15:41:30.000","41.781627297","-87.613235999","
,  
(41.781627297, -87.613235999)"
"13637175","JH476179","2024-10-19T21:02:00.000","052XX S TROY ST","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","true","true","0923","009","14","63","08A","1156265","1869787","2024","2024-10-27T15:41:30.000","41.798477793","-87.702477561","
,  
(41.798477793, -87.702477561)"
"13637967","JH477114","2024-10-19T21:00:00.000","001XX S MICHIGAN AVE","0560","ASSAULT","SIMPLE","COLLEGE / UNIVERSITY - RESIDENCE HALL","false","false","0112","001","34","32","08A","1177320","1899817","2024","2024-10-27T15:41:30.000","41.880432396","-87.624355843","
,  
(41.880432396, -87.624355843)"
"13636545","JH475430","2024-10-19T21:00:00.000","052XX N LIANO AVE","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","STREET","false","false","1623","016","45","11","15","1140018","1934650","2024","2024-10-27T15:41:30.000","41.976781728","-87.760471565","
,  
(41.976781728, -87.760471565)"
"13636378","JH474852","2024-10-19T21:00:00.000","061XX N MONTICELLO AVE","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","1711","017","50","13","03","1150937","1940421","2024","2024-10-27T15:41:30.000","41.992410295","-87.720165409","
,  
(41.992410295, -87.720165409)"
"13636852","JH475814","2024-10-19T21:00:00.000","036XX W LEXINGTON ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","1133","011","24","27","08B","1152332","1896455","2024","2024-10-27T15:41:30.000","41.871736502","-87.716198187","
,  
(41.871736502, -87.716198187)"
"13638727","JH477546","2024-10-19T21:00:00.000","002XX E CHICAGO AVE","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","HOSPITAL BUILDING / GROUNDS","false","false","1833","018","2","8","02","1178058","1905778","2024","2024-10-27T15:41:30.000","41.896772914","-87.621464432","
,  
(41.896772914, -87.621464432)"
"13636483","JH475452","2024-10-19T21:00:00.000","031XX W WASHINGTON BLVD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1222","012","27","27","07","1155406","1900512","2024","2024-10-27T15:41:30.000","41.882808121","-87.704803164","
,  
(41.882808121, -87.704803164)"
"13636665","JH474937","2024-10-19T21:00:00.000","046XX S WOODLAWN AVE","1581","SEX OFFENSE","NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES","APARTMENT","false","false","0222","002","4","39","17","1185025","1874557","2024","2024-10-27T15:41:30.000","41.810939421","-87.596859717","
,  
(41.810939421, -87.596859717)"
"13636153","JH474942","2024-10-19T21:00:00.000","052XX W POTOMAC AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","2532","025","37","25","08A","1141013","1908149","2024","2024-10-27T15:41:30.000","41.904042073","-87.75746716","
,  
(41.904042073, -87.75746716)"
"13638712","JH478007","2024-10-19T21:00:00.000","018XX S PULASKI RD","031A","ROBBERY","ARMED - HANDGUN","SIDEWALK","false","false","1012","010","24","29","03","1150007","1890745","2024","2024-10-27T15:41:30.000","41.856113138","-87.72488284","
,  
(41.856113138, -87.72488284)"
"13638242","JH476381","2024-10-19T21:00:00.000","004XX N DEARBORN ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false","1831","018","42","8","06","1175858","1903414","2024","2024-10-27T15:41:30.000","41.890335781","-87.62961579","
,  
(41.890335781, -87.62961579)"
"13639564","JH478922","2024-10-19T21:00:00.000","059XX W HURON ST","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","STREET","false","false","1511","015","29","25","02","1136640","1904034","2024","2024-10-27T15:41:30.000","41.892829428","-87.773629162","
,  
(41.892829428, -87.773629162)"
"13636076","JH474853","2024-10-19T20:54:00.000","025XX N MASON AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","true","2515","025","30","19","26","1136300","1916262","2024","2024-10-27T15:41:30.000","41.926390619","-87.774585325","
,  
(41.926390619, -87.774585325)"
"13636138","JH474848","2024-10-19T20:54:00.000","054XX N CLARK ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","2012","020","40","77","06","1165048","1936387","2024","2024-10-27T15:41:30.000","41.981051896","-87.668375719","
,  
(41.981051896, -87.668375719)"
"13638261","JH476650","2024-10-19T20:52:00.000","068XX W BELMONT AVE","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","2511","025","36","18","06","1130394","1920510","2024","2024-10-27T15:41:30.000","41.938151196","-87.796189752","
,  
(41.938151196, -87.796189752)"
"13636071","JH474875","2024-10-19T20:46:00.000","035XX W 12TH PL","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","1021","010","24","29","03","1152933","1894060","2024","2024-10-27T15:41:30.000","41.865152478","-87.714055095","
,  
(41.865152478, -87.714055095)"
"13636156","JH474997","2024-10-19T20:45:00.000","0000X E 24TH ST","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0131","001","3","33","06","1177287","1888461","2024","2024-10-27T15:41:30.000","41.849271567","-87.624821149","
,  
(41.849271567, -87.624821149)"
"13636068","JH474859","2024-10-19T20:44:00.000","038XX S ELLIS AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0212","002","4","36","14","1182543","1879723","2024","2024-10-27T15:41:30.000","41.825173313","-87.60580293","
,  
(41.825173313, -87.60580293)"
"13638237","JH476395","2024-10-19T20:44:00.000","026XX N CLARK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1935","019","43","7","06","1171818","1918166","2024","2024-10-27T15:41:30.000","41.930906002","-87.644017035","
,  
(41.930906002, -87.644017035)"
"13636061","JH474842","2024-10-19T20:42:00.000","0000X W 71ST ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0731","007","6","69","08B","1176970","1857910","2024","2024-10-27T15:41:30.000","41.765444001","-87.626906181","
,  
(41.765444001, -87.626906181)"
"13636066","JH474834","2024-10-19T20:41:00.000","018XX S KOMENSKY AVE","1480","CONCEALED CARRY LICENSE VIOLATION","OTHER","STREET","true","false","1012","010","24","29","15","1149681","1890611","2024","2024-10-27T15:41:30.000","41.855751758","-87.726082914","
,  
(41.855751758, -87.726082914)"
"13636018","JH474829","2024-10-19T20:41:00.000","076XX S STEWART AVE","0460","BATTERY","SIMPLE","APARTMENT","false","false","0621","006","17","69","08B","1174951","1854209","2024","2024-10-27T15:41:30.000","41.755333282","-87.634416632","
,  
(41.755333282, -87.634416632)"
"13636787","JH475864","2024-10-19T20:40:00.000","031XX W AUGUSTA BLVD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1211","012","36","23","07","1155272","1906488","2024","2024-10-27T15:41:30.000","41.899209527","-87.705134561","
,  
(41.899209527, -87.705134561)"
"13636124","JH474968","2024-10-19T20:40:00.000","024XX S FEDERAL ST","0820","THEFT","$500 AND UNDER","STREET","false","false","0131","001","3","34","06","1176083","1888296","2024","2024-10-27T15:41:30.000","41.848845969","-87.629244886","
,  
(41.848845969, -87.629244886)"
"13636127","JH474924","2024-10-19T20:40:00.000","034XX S SHIELDS AVE","0460","BATTERY","SIMPLE","SPORTS ARENA / STADIUM","false","false","0915","009","11","34","08B","1174520","1882090","2024","2024-10-27T15:41:30.000","41.831851226","-87.635166325","
,  
(41.831851226, -87.635166325)"
"13636072","JH474835","2024-10-19T20:35:00.000","041XX W OAKDALE AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true","2523","025","31","21","08A","1148131","1919289","2024","2024-10-27T15:41:30.000","41.934477195","-87.731033281","
,  
(41.934477195, -87.731033281)"
"13636074","JH474841","2024-10-19T20:34:00.000","093XX S FOREST AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0633","006","6","49","08B","1179892","1843213","2024","2024-10-27T15:41:30.000","41.725047387","-87.616644876","
,  
(41.725047387, -87.616644876)"
"13636357","JH475206","2024-10-19T20:30:00.000","025XX S WESTERN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","VACANT LOT / LAND","false","false","1034","010","25","31","07","1160773","1887030","2024","2024-10-27T15:41:30.000","41.845702643","-87.685468917","
,  
(41.845702643, -87.685468917)"
"13638262","JH476706","2024-10-19T20:30:00.000","053XX W EDDY ST","0890","THEFT","FROM BUILDING","RESIDENCE - PORCH / HALLWAY","false","false","1634","016","30","15","06","1140070","1923083","2024","2024-10-27T15:41:30.000","41.945039889","-87.760564667","
,  
(41.945039889, -87.760564667)"
"13636143","JH474992","2024-10-19T20:30:00.000","011XX W FULTON MARKET","0810","THEFT","OVER $500","STREET","false","false","1214","012","27","28","06","1168927","1902027","2024","2024-10-27T15:41:30.000","41.886682918","-87.655109738","
,  
(41.886682918, -87.655109738)"
"13636032","JH474825","2024-10-19T20:30:00.000","056XX W CORCORAN PL","031A","ROBBERY","ARMED - HANDGUN","SIDEWALK","false","false","1512","015","29","25","03","1138838","1902002","2024","2024-10-27T15:41:30.000","41.887213735","-87.765606015","
,  
(41.887213735, -87.765606015)"
"13636067","JH474839","2024-10-19T20:30:00.000","046XX W DIVERSEY AVE","0860","THEFT","RETAIL THEFT","COMMERCIAL / BUSINESS OFFICE","false","false","2521","025","31","20","06","1144951","1918212","2024","2024-10-27T15:41:30.000","41.931582515","-87.742747165","
,  
(41.931582515, -87.742747165)"
"13636123","JH474931","2024-10-19T20:30:00.000","108XX S EWING AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false","0432","004","10","52","08A","1202192","1833790","2024","2024-10-27T15:41:30.000","41.698651418","-87.535281225","
,  
(41.698651418, -87.535281225)"
"13636225","JH474912","2024-10-19T20:30:00.000","030XX W MADISON ST","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","1222","012","27","27","07","1156289","1899868","2024","2024-10-27T15:41:30.000","41.88102313","-87.701578152","
,  
(41.88102313, -87.701578152)"
"13636113","JH474870","2024-10-19T20:30:00.000","006XX N LAKE SHORE DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","true","true","1834","018","2","8","08B","1179792","1904743","2024","2024-10-27T15:41:30.000","41.893893173","-87.615127644","
,  
(41.893893173, -87.615127644)"
"13636807","JH474815","2024-10-19T20:25:00.000","080XX S CHAPPEL AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","RESIDENCE","false","true","0414","004","8","46","04A","1191260","1852065","2024","2024-10-27T15:41:30.000","41.74907084","-87.574718487","
,  
(41.74907084, -87.574718487)"
"13636004","JH474821","2024-10-19T20:24:00.000","016XX W 58TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0715","007","16","67","08B","1166467","1866249","2024","2024-10-27T15:41:30.000","41.788557545","-87.665165501","
,  
(41.788557545, -87.665165501)"
"13636286","JH474950","2024-10-19T20:22:00.000","053XX W FULLERTON AVE","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","true","2515","025","31","19","04B","1140546","1915445","2024","2024-10-28T15:40:19.000","41.9240717","-87.759003127","
,  
(41.9240717, -87.759003127)"
"13636065","JH474812","2024-10-19T20:15:00.000","032XX N WESTERN AVE","0460","BATTERY","SIMPLE","CTA BUS","false","false","1921","019","47","5","08B","1159777","1921343","2024","2024-10-27T15:41:30.000","41.939881015","-87.688177301","
,  
(41.939881015, -87.688177301)"
"13636073","JH474818","2024-10-19T20:15:00.000","058XX S LAFLIN ST","0560","ASSAULT","SIMPLE","APARTMENT","false","true","0713","007","16","67","08A","1167333","1866085","2024","2024-10-27T15:41:30.000","41.788088996","-87.661994888","
,  
(41.788088996, -87.661994888)"
"13636017","JH474828","2024-10-19T20:15:00.000","079XX S HERMITAGE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","0611","006","17","71","14","1166061","1851993","2024","2024-10-27T15:41:30.000","41.749445833","-87.667059082","
,  
(41.749445833, -87.667059082)"
"13636107","JH474817","2024-10-19T20:15:00.000","021XX S STATE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0131","001","3","33","08B","1176651","1890144","2024","2024-10-27T15:41:30.000","41.853904213","-87.627104517","
,  
(41.853904213, -87.627104517)"
"13636577","JH475303","2024-10-19T20:15:00.000","111XX S EGGLESTON AVE","1581","SEX OFFENSE","NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES","RESIDENCE","false","false","2233","022","21","49","17","1175279","1830971","2024","2024-10-27T15:41:30.000","41.691557735","-87.633906517","
,  
(41.691557735, -87.633906517)"
"13636163","JH474989","2024-10-19T20:15:00.000","021XX S STATE ST","0810","THEFT","OVER $500","STREET","false","false","0131","001","3","33","06","1176651","1890144","2024","2024-10-27T15:41:30.000","41.853904213","-87.627104517","
,  
(41.853904213, -87.627104517)"
"13636099","JH474863","2024-10-19T20:11:00.000","060XX S JUSTINE ST","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","RESIDENCE - YARD (FRONT / BACK)","false","false","0713","007","16","67","02","1167038","1864629","2024","2024-10-27T15:41:30.000","41.78409987","-87.663118152","
,  
(41.78409987, -87.663118152)"
"13635971","JH474827","2024-10-19T20:05:00.000","035XX W LYNDALE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1413","014","35","22","07","1152583","1914732","2024","2024-10-27T15:41:30.000","41.92188542","-87.714792885","
,  
(41.92188542, -87.714792885)"
"13636480","JH475402","2024-10-19T20:00:00.000","001XX E ONTARIO ST","0810","THEFT","OVER $500","HOTEL / MOTEL","false","false","1834","018","42","8","06","1177486","1904524","2024","2024-10-27T15:41:30.000","41.893344883","-87.623603367","
,  
(41.893344883, -87.623603367)"
"13636809","JH475724","2024-10-19T20:00:00.000","026XX W CHICAGO AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","COMMERCIAL / BUSINESS OFFICE","false","false","1211","012","36","24","14","1158608","1905227","2024","2024-10-27T15:41:30.000","41.89568155","-87.692916056","
,  
(41.89568155, -87.692916056)"
"13636816","JH475599","2024-10-19T20:00:00.000","010XX W 16TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1235","012","25","31","07","1169561","1892242","2024","2024-10-27T15:41:30.000","41.859818368","-87.653066321","
,  
(41.859818368, -87.653066321)"
"13636085","JH474813","2024-10-19T20:00:00.000","033XX W MAYPOLE AVE","0810","THEFT","OVER $500","APARTMENT","false","true","1123","011","28","27","06","1154138","1900784","2024","2024-10-27T15:41:30.000","41.883579906","-87.709452068","
,  
(41.883579906, -87.709452068)"
"13635968","JH474783","2024-10-19T20:00:00.000","109XX S AVENUE O","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0432","004","10","52","14","1200888","1833016","2024","2024-10-27T15:41:30.000","41.69656055","-87.540081824","
,  
(41.69656055, -87.540081824)"
"13636310","JH475168","2024-10-19T20:00:00.000","007XX S MICHIGAN AVE","0870","THEFT","POCKET-PICKING","COMMERCIAL / BUSINESS OFFICE","false","false","0114","001","4","32","06","1177389","1897003","2024","2024-10-27T15:41:30.000","41.872709056","-87.624187857","
,  
(41.872709056, -87.624187857)"
"13636432","JH475195","2024-10-19T20:00:00.000","068XX S TALMAN AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0831","008","16","66","14","1159890","1859109","2024","2024-10-27T15:41:30.000","41.769102111","-87.689477091","
,  
(41.769102111, -87.689477091)"
"13637275","JH476193","2024-10-19T20:00:00.000","056XX W BELMONT AVE","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false","2514","025","31","19","05","1138365","1920714","2024","2024-10-27T15:41:30.000","41.938570204","-87.766889209","
,  
(41.938570204, -87.766889209)"
"13639402","JH477765","2024-10-19T20:00:00.000","010XX N WOOD ST","0810","THEFT","OVER $500","RESIDENCE - PORCH / HALLWAY","false","false","1212","012","1","24","06","1164208","1906929","2024","2024-10-27T15:41:30.000","41.900235419","-87.672300382","
,  
(41.900235419, -87.672300382)"
"13639103","JH478583","2024-10-19T20:00:00.000","012XX N LA SALLE DR","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","1821","018","2","8","06","1174910","1908582","2024","2024-10-27T15:41:30.000","41.904538325","-87.632942313","
,  
(41.904538325, -87.632942313)"
"13636307","JH475184","2024-10-19T20:00:00.000","007XX S MICHIGAN AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","COMMERCIAL / BUSINESS OFFICE","false","false","0114","001","4","32","11","1177389","1897003","2024","2024-10-27T15:41:30.000","41.872709056","-87.624187857","
,  
(41.872709056, -87.624187857)"
